-0.051563,0.000000,-0.058008
0.032227,-0.072510,-0.017725
0.259424,-0.069287,-0.288428
-0.203027,0.053174,0.056396
-0.032227,-0.041894,-0.035449
-0.048340,-0.025781,-0.035449
0.128906,-0.107959,-0.135352
-0.309375,-0.006445,0.219141
0.141797,-0.095068,-0.145020
0.249756,-0.056396,-0.290039
-0.198193,0.020947,0.025781
0.143408,-0.088623,-0.095068
-0.212695,0.027393,0.019336
0.008057,-0.104736,-0.117627
0.122461,-0.111182,-0.119238
-0.203027,0.030615,0.020947
0.140186,-0.120850,-0.090234
-0.199805,0.027393,0.025781
-0.320654,-0.001611,0.207861
0.146631,-0.096680,-0.067676
-0.310986,0.006445,0.215918
-0.314209,0.003223,0.222363
-0.215918,0.054785,0.014502
0.001611,-0.109570,0.001611
-0.201416,0.061230,0.017725
0.267480,-0.078955,-0.275537
-0.178857,0.054785,0.064453
0.138574,-0.116016,-0.104736
-0.204639,0.053174,0.019336
0.130517,-0.133740,-0.103125
0.104736,-0.074121,-0.138574
-0.087012,0.051563,-0.070899
-0.001611,-0.119238,0.008057
0.003223,-0.064453,0.085400
0.112793,-0.112793,-0.116016
-0.062842,0.012891,-0.064453
0.091846,-0.056396,-0.146631
-0.067676,0.024170,-0.059619
-0.230420,0.035449,0.016113
-0.317432,0.014502,0.214307
-0.051563,0.046729,-0.075732
0.141797,-0.087012,-0.080566
-0.064453,-0.001611,-0.153076
-0.204639,0.049951,0.014502
-0.098291,0.024170,-0.058008
-0.014502,-0.095068,-0.016113
-0.204639,0.053174,0.058008
0.148242,-0.127295,-0.127295
0.270703,-0.087012,-0.280371
-0.306152,-0.025781,0.238477
-0.136963,-0.017725,-0.032227
0.153076,-0.099902,-0.136963
0.145020,-0.141797,-0.104736
-0.191748,0.006445,0.032227
-0.030615,0.011279,0.061230
-0.185303,0.003223,0.069287
-0.056396,-0.003223,-0.062842
-0.196582,0.027393,0.038672
0.132129,-0.104736,-0.122461
-0.196582,0.029004,0.027393
-0.027393,-0.051563,-0.025781
-0.183692,0.014502,0.070899
0.048340,-0.069287,-0.020947
-0.058008,0.000000,-0.045117
-0.088623,0.000000,-0.045117
-0.062842,0.000000,-0.054785
0.148242,-0.114404,-0.120850
-0.045117,0.009668,0.061230
0.241699,-0.035449,-0.296484
0.233643,-0.051563,-0.291650
-0.053174,-0.020947,-0.033838
0.101514,-0.098291,-0.132129
-0.201416,0.024170,0.025781
-0.016113,-0.066064,-0.009668
-0.008057,-0.075732,-0.017725
-0.198193,0.001611,0.025781
-0.306152,-0.012891,0.230420
0.151465,-0.120850,-0.122461
0.235254,-0.046729,-0.288428
-0.124072,-0.004834,-0.043506
-0.016113,-0.072510,-0.024170
0.251367,-0.059619,-0.290039
0.143408,-0.114404,-0.138574
-0.051563,0.006445,-0.049951
-0.035449,-0.053174,0.024170
0.236865,-0.051563,-0.301318
-0.045117,-0.016113,-0.038672
0.120850,-0.095068,-0.133740
0.138574,-0.080566,-0.112793
-0.019336,-0.074121,-0.025781
-0.051563,-0.017725,-0.133740
-0.314209,-0.006445,0.220752
0.125684,-0.103125,-0.117627
0.008057,-0.127295,0.003223
-0.130517,-0.022559,0.083789
0.145020,-0.125684,-0.051563
-0.062842,0.027393,-0.062842
0.264258,-0.096680,-0.280371
-0.069287,0.032227,-0.087012
-0.199805,0.032227,0.016113
-0.185303,0.048340,0.058008
0.136963,-0.132129,-0.124072
0.088623,-0.038672,-0.157910
-0.075732,0.027393,-0.075732
-0.312598,0.029004,0.203027
-0.328711,0.020947,0.209473
-0.206250,0.046729,0.024170
-0.328711,0.019336,0.228809
0.116016,-0.070899,-0.148242
-0.327100,0.019336,0.220752
-0.006445,-0.088623,-0.014502
-0.212695,0.000000,-0.048340
0.145020,-0.085400,-0.066064
-0.058008,-0.035449,-0.151465
0.095068,-0.059619,-0.149853
-0.209473,0.059619,0.053174
-0.003223,-0.087012,-0.009668
-0.008057,-0.087012,-0.004834
-0.178857,0.033838,0.058008
0.138574,-0.111182,-0.116016
0.135352,-0.117627,-0.125684
-0.046729,-0.008057,-0.045117
-0.025781,-0.035449,-0.029004
-0.188525,0.024170,0.062842
-0.016113,-0.069287,-0.020947
-0.074121,-0.001611,-0.037060
-0.203027,0.033838,0.032227
-0.185303,0.029004,0.043506
0.148242,-0.111182,-0.067676
-0.075732,0.041894,-0.080566
0.119238,-0.111182,-0.117627
-0.198193,0.046729,0.054785
-0.174023,-0.001611,-0.046729
0.003223,-0.099902,-0.001611
-0.003223,-0.083789,-0.014502
-0.185303,0.032227,0.054785
-0.012891,-0.085400,-0.011279
0.125684,-0.112793,-0.116016
0.145020,-0.099902,-0.125684
-0.095068,-0.004834,-0.043506
-0.198193,0.032227,0.027393
0.124072,-0.095068,-0.114404
-0.054785,0.000000,-0.045117
-0.199805,0.032227,0.024170
-0.067676,-0.009668,-0.048340
-0.058008,0.001611,-0.054785
-0.029004,-0.058008,0.043506
-0.304541,-0.016113,0.236865
-0.037060,-0.022559,-0.099902
-0.219141,0.012891,0.038672
0.122461,-0.116016,-0.119238
0.148242,-0.125684,-0.074121
-0.186914,0.022559,0.035449
-0.087012,-0.001611,-0.037060
0.125684,-0.116016,-0.114404
0.003223,-0.116016,0.004834
-0.338379,0.038672,0.207861
-0.080566,0.035449,-0.059619
0.006445,-0.099902,-0.009668
0.146631,-0.083789,-0.083789
-0.164356,0.000000,0.080566
-0.001611,-0.091846,-0.017725
-0.061230,0.017725,-0.056396
-0.317432,0.014502,0.209473
0.122461,-0.120850,-0.122461
-0.077344,0.035449,-0.074121
0.004834,-0.101514,0.000000
-0.170801,0.051563,0.059619
0.141797,-0.112793,-0.120850
-0.069287,0.019336,-0.062842
0.257813,-0.083789,-0.278760
0.145020,-0.106348,-0.104736
0.022559,-0.075732,-0.024170
-0.199805,0.032227,0.041894
0.120850,-0.103125,-0.125684
-0.045117,-0.008057,-0.101514
-0.302930,-0.004834,0.227197
-0.204639,0.008057,0.054785
0.257813,-0.077344,-0.285205
0.149853,-0.109570,-0.104736
0.254590,-0.064453,-0.290039
0.008057,-0.114404,0.035449
-0.154687,-0.027393,0.091846
-0.003223,-0.103125,0.000000
0.143408,-0.075732,-0.077344
0.146631,-0.120850,-0.264258
0.136963,-0.101514,-0.095068
-0.161133,-0.003223,0.075732
-0.012891,-0.082178,0.017725
0.143408,-0.143408,-0.103125
-0.201416,0.066064,0.025781
-0.338379,0.048340,0.206250
-0.206250,0.049951,0.029004
-0.204639,0.040283,0.016113
0.114404,-0.109570,-0.132129
0.080566,-0.064453,-0.117627
0.004834,-0.091846,-0.022559
0.145020,-0.161133,-0.106348
0.140186,-0.143408,-0.125684
-0.075732,0.049951,-0.096680
0.095068,-0.087012,-0.003223
0.143408,-0.101514,-0.098291
0.273926,-0.099902,-0.270703
-0.059619,0.025781,-0.059619
-0.058008,0.008057,-0.130517
-0.209473,0.041894,0.025781
-0.201416,0.080566,0.211084
-0.125684,0.014502,-0.038672
-0.027393,-0.045117,-0.029004
-0.032227,-0.061230,-0.025781
-0.099902,-0.009668,-0.032227
-0.048340,-0.070899,-0.130517
-0.004834,-0.069287,-0.019336
-0.183692,0.043506,0.058008
-0.306152,0.004834,0.217529
-0.004834,-0.075732,-0.016113
0.145020,-0.093457,-0.130517
-0.072510,0.051563,-0.088623
-0.219141,0.038672,0.020947
-0.320654,0.032227,0.204639
-0.317432,0.030615,0.207861
0.095068,-0.062842,-0.153076
-0.198193,0.043506,0.022559
-0.320654,0.020947,0.214307
-0.198193,0.038672,0.019336
-0.211084,0.037060,0.014502
0.082178,-0.054785,-0.038672
-0.203027,0.048340,0.066064
-0.206250,0.054785,0.054785
-0.099902,-0.001611,-0.045117
0.145020,-0.125684,-0.120850
-0.056396,-0.006445,-0.061230
-0.012891,-0.072510,-0.030615
0.024170,-0.066064,-0.035449
-0.203027,0.035449,0.027393
-0.070899,0.016113,-0.149853
0.011279,-0.107959,-0.004834
-0.009668,-0.103125,0.001611
-0.095068,0.032227,-0.062842
-0.069287,0.014502,-0.058008
-0.006445,-0.085400,0.001611
-0.058008,0.019336,-0.066064
-0.315820,0.017725,0.207861
0.133740,-0.120850,-0.120850
-0.030615,-0.045117,-0.029004
-0.198193,0.058008,0.049951
-0.025781,-0.059619,-0.030615
-0.054785,-0.006445,-0.041894
-0.248145,0.014502,0.051563
-0.309375,0.012891,0.223975
-0.203027,0.058008,0.059619
-0.011279,-0.070899,-0.019336
0.286816,-0.116016,-0.269092
0.143408,-0.117627,-0.104736
-0.098291,0.033838,-0.062842
-0.315820,0.033838,0.206250
0.127295,-0.087012,-0.116016
-0.075732,0.019336,-0.064453
0.003223,-0.093457,-0.012891
0.154687,-0.114404,-0.066064
0.141797,-0.099902,-0.135352
0.232031,-0.045117,-0.291650
-0.196582,0.041894,0.053174
-0.306152,-0.025781,0.225586
-0.006445,-0.061230,-0.029004
-0.188525,0.040283,0.049951
-0.212695,0.001611,0.032227
-0.059619,-0.004834,-0.045117
0.141797,-0.114404,-0.117627
-0.056396,0.001611,-0.053174
-0.145020,0.048340,0.048340
-0.027393,-0.056396,-0.030615
-0.058008,-0.019336,-0.038672
-0.185303,0.012891,0.024170
-0.211084,0.032227,0.009668
-0.172412,0.040283,0.059619
-0.012891,-0.072510,-0.011279
-0.077344,-0.004834,-0.053174
-0.240088,0.029004,0.029004
0.012891,-0.114404,0.006445
0.153076,-0.090234,-0.059619
-0.072510,0.030615,-0.058008
0.104736,-0.056396,-0.156299
-0.070899,-0.043506,-0.146631
-0.011279,-0.090234,-0.003223
0.257813,-0.087012,-0.267480
0.264258,-0.099902,-0.285205
-0.067676,0.003223,-0.067676
0.145020,-0.117627,-0.083789
-0.193359,0.059619,0.049951
-0.090234,-0.020947,-0.029004
0.122461,-0.096680,-0.141797
-0.053174,-0.009668,-0.046729
-0.001611,-0.066064,-0.024170
-0.022559,-0.022559,0.061230
0.148242,-0.109570,-0.070899
0.244922,-0.061230,-0.288428
-0.196582,0.072510,0.027393
-0.066064,0.035449,-0.067676
-0.317432,0.037060,0.207861
-0.064453,-0.032227,-0.143408
-0.178857,0.041894,0.059619
-0.058008,0.016113,-0.061230
0.145020,-0.120850,-0.146631
-0.017725,-0.087012,-0.009668
-0.203027,0.049951,0.061230
0.095068,-0.085400,-0.130517
0.011279,-0.109570,-0.006445
-0.069287,0.017725,-0.061230
-0.062842,0.025781,-0.058008
-0.004834,-0.088623,-0.011279
-0.177246,0.011279,0.059619
0.103125,-0.075732,-0.024170
-0.083789,0.008057,-0.048340
0.008057,-0.122461,-0.004834
-0.116016,0.043506,-0.066064
-0.075732,0.029004,-0.067676
-0.006445,-0.117627,-0.009668
0.120850,-0.112793,-0.120850
-0.077344,0.006445,-0.041894
0.267480,-0.082178,-0.275537
-0.006445,-0.083789,0.027393
-0.006445,-0.080566,-0.016113
-0.098291,0.019336,-0.157910
0.267480,-0.107959,-0.269092
-0.203027,0.054785,0.064453
-0.061230,0.024170,-0.066064
0.138574,-0.120850,-0.116016
-0.165967,-0.004834,-0.045117
-0.196582,0.054785,0.056396
0.117627,-0.114404,-0.135352
-0.190137,0.040283,0.025781
-0.198193,0.051563,0.058008
-0.067676,-0.022559,-0.038672
-0.314209,-0.006445,0.225586
-0.051563,-0.001611,-0.045117
-0.196582,0.035449,0.043506
0.149853,-0.117627,-0.119238
0.104736,-0.122461,-0.119238
-0.011279,-0.072510,-0.017725
-0.201416,0.040283,0.019336
-0.214307,0.059619,0.014502
0.012891,-0.070899,0.085400
-0.191748,0.053174,0.064453
0.062842,-0.095068,-0.019336
-0.001611,-0.087012,-0.008057
-0.312598,0.019336,0.217529
-0.067676,0.012891,-0.049951
-0.014502,-0.080566,-0.011279
0.156299,-0.127295,-0.125684
-0.045117,-0.019336,-0.033838
-0.212695,0.022559,0.029004
0.141797,-0.132129,-0.136963
-0.214307,0.025781,0.030615
-0.009668,-0.072510,-0.017725
-0.054785,0.000000,-0.054785
-0.054785,0.003223,-0.046729
-0.188525,0.029004,0.037060
-0.307764,0.009668,0.222363
-0.078955,0.040283,-0.077344
-0.204639,0.051563,0.014502
-0.069287,0.033838,-0.067676
-0.037060,-0.019336,0.090234
-0.066064,0.024170,-0.056396
-0.177246,0.027393,0.059619
-0.012891,-0.099902,0.056396
-0.222363,0.022559,0.029004
0.138574,-0.119238,-0.136963
-0.029004,-0.051563,-0.030615
-0.087012,-0.012891,-0.029004
-0.038672,-0.011279,-0.045117
-0.053174,-0.014502,-0.032227
0.119238,-0.085400,-0.135352
-0.058008,-0.054785,-0.124072
-0.062842,0.001611,-0.054785
-0.056396,0.003223,-0.061230
0.090234,-0.033838,-0.162744
-0.075732,0.037060,-0.080566
-0.072510,0.033838,-0.062842
0.046729,-0.095068,-0.017725
0.153076,-0.161133,-0.111182
-0.011279,-0.095068,0.006445
-0.175635,0.064453,0.061230
-0.061230,0.009668,-0.051563
-0.201416,0.024170,0.033838
0.054785,-0.107959,-0.006445
-0.175635,0.053174,0.059619
-0.058008,0.032227,-0.072510
-0.074121,0.029004,-0.056396
0.004834,-0.095068,-0.025781
0.262646,-0.088623,-0.281982
-0.054785,0.016113,-0.056396
0.024170,-0.087012,-0.020947
-0.194971,0.054785,0.059619
-0.190137,0.046729,0.049951
-0.138574,-0.020947,-0.029004
0.012891,-0.051563,-0.032227
-0.017725,-0.066064,-0.025781
-0.122461,-0.009668,-0.045117
0.138574,-0.117627,-0.119238
-0.188525,0.056396,0.056396
-0.215918,0.038672,0.024170
0.140186,-0.122461,-0.125684
-0.070899,0.048340,-0.067676
0.148242,-0.114404,-0.133740
-0.080566,0.029004,-0.054785
-0.212695,0.048340,0.004834
0.012891,-0.078955,-0.008057
-0.004834,-0.088623,0.022559
0.143408,-0.109570,-0.122461
0.096680,-0.074121,-0.014502
-0.009668,-0.078955,-0.046729
-0.048340,-0.025781,-0.051563
-0.024170,-0.054785,-0.029004
0.145020,-0.111182,-0.114404
-0.022559,-0.062842,0.020947
-0.058008,-0.016113,-0.046729
0.132129,-0.109570,-0.120850
-0.022559,-0.080566,0.012891
-0.088623,-0.001611,-0.053174
-0.074121,0.053174,-0.078955
-0.191748,0.049951,0.058008
-0.169189,0.048340,0.053174
0.117627,-0.098291,-0.124072
0.257813,-0.085400,-0.265869
-0.004834,-0.088623,-0.014502
-0.180469,0.012891,0.053174
-0.059619,0.008057,-0.058008
-0.066064,0.003223,-0.054785
-0.032227,-0.048340,-0.033838
-0.024170,-0.051563,-0.003223
0.136963,-0.122461,-0.122461
0.146631,-0.088623,-0.128906
-0.022559,-0.072510,0.000000
0.143408,-0.091846,-0.080566
-0.207861,0.053174,0.056396
-0.217529,0.033838,0.033838
-0.022559,-0.074121,-0.012891
-0.070899,0.041894,-0.064453
0.045117,-0.112793,-0.009668
-0.017725,-0.103125,-0.003223
0.112793,-0.112793,-0.114404
-0.212695,0.056396,0.061230
-0.207861,0.029004,0.019336
-0.012891,-0.091846,-0.016113
-0.203027,0.038672,0.035449
-0.066064,0.011279,-0.059619
0.101514,-0.066064,-0.122461
0.029004,-0.048340,-0.014502
-0.219141,0.058008,0.058008
-0.006445,-0.099902,-0.008057
0.003223,-0.091846,-0.008057
-0.093457,0.020947,-0.056396
-0.058008,-0.017725,-0.138574
-0.003223,-0.088623,-0.016113
0.120850,-0.116016,-0.122461
-0.078955,0.038672,-0.070899
0.017725,-0.104736,-0.004834
0.157910,-0.116016,-0.114404
-0.198193,0.048340,0.056396
0.101514,-0.066064,-0.148242
0.145020,-0.117627,-0.122461
-0.095068,0.009668,-0.054785
-0.006445,-0.074121,-0.004834
-0.070899,-0.012891,-0.161133
-0.003223,-0.106348,-0.003223
-0.191748,-0.001611,-0.046729
0.016113,-0.095068,-0.004834
-0.061230,0.029004,-0.051563
0.132129,-0.075732,-0.019336
-0.056396,0.011279,-0.070899
0.016113,-0.072510,-0.017725
-0.062842,0.014502,-0.066064
-0.193359,0.041894,0.061230
-0.149853,-0.027393,-0.032227
-0.027393,-0.053174,-0.025781
-0.198193,0.020947,0.058008
-0.064453,-0.008057,-0.046729
0.130517,-0.112793,-0.122461
-0.027393,-0.072510,-0.022559
-0.019336,-0.070899,-0.019336
-0.085400,0.001611,-0.053174
0.156299,-0.112793,-0.099902
-0.204639,0.058008,0.051563
-0.064453,-0.009668,-0.037060
-0.046729,0.000000,-0.045117
-0.301318,-0.001611,0.219141
0.148242,-0.112793,-0.124072
-0.014502,-0.058008,-0.020947
-0.056396,-0.009668,-0.041894
0.127295,-0.091846,-0.117627
0.145020,-0.107959,-0.111182
-0.067676,0.040283,-0.070899
-0.070899,0.025781,-0.067676
-0.194971,0.020947,0.019336
-0.183692,-0.003223,-0.048340
-0.177246,0.011279,0.058008
0.136963,-0.122461,-0.117627
-0.009668,-0.078955,0.004834
-0.090234,0.006445,-0.049951
0.001611,-0.119238,-0.001611
-0.067676,-0.016113,-0.141797
-0.204639,0.049951,0.056396
-0.140186,0.027393,-0.058008
0.262646,-0.091846,-0.277148
-0.011279,-0.095068,0.027393
0.156299,-0.103125,-0.124072
-0.062842,0.019336,-0.077344
0.004834,-0.116016,0.008057
0.141797,-0.119238,-0.112793
-0.067676,0.038672,-0.069287
-0.064453,0.022559,-0.059619
-0.204639,0.045117,0.019336
-0.062842,0.033838,-0.082178
-0.009668,-0.078955,-0.004834
-0.093457,0.019336,-0.056396
0.248145,-0.078955,-0.281982
-0.203027,0.058008,0.062842
-0.048340,-0.022559,-0.032227
0.249756,-0.056396,-0.290039
-0.011279,-0.062842,-0.019336
0.006445,-0.061230,-0.025781
0.145020,-0.125684,-0.116016
-0.011279,-0.070899,0.012891
-0.012891,-0.069287,-0.012891
-0.022559,-0.074121,-0.012891
0.009668,-0.048340,-0.037060
0.143408,-0.101514,-0.119238
-0.024170,-0.056396,-0.019336
-0.072510,-0.014502,-0.040283
-0.053174,-0.004834,-0.049951
0.143408,-0.090234,-0.095068
-0.019336,-0.069287,0.000000
0.145020,-0.101514,-0.140186
-0.056396,0.001611,-0.056396
0.145020,-0.119238,-0.120850
-0.024170,-0.049951,-0.025781
0.143408,-0.117627,-0.127295
-0.053174,-0.006445,-0.041894
0.136963,-0.125684,-0.125684
0.141797,-0.120850,-0.114404
-0.056396,0.000000,-0.054785
-0.017725,-0.099902,0.054785
-0.062842,-0.025781,-0.167578
-0.130517,0.037060,-0.067676
0.009668,-0.104736,-0.011279
-0.098291,0.027393,-0.058008
-0.008057,-0.083789,-0.006445
0.124072,-0.091846,-0.130517
0.046729,-0.083789,-0.022559
-0.064453,0.011279,-0.058008
-0.072510,-0.046729,-0.132129
-0.043506,-0.041894,-0.035449
-0.207861,0.020947,0.041894
-0.045117,-0.064453,-0.127295
-0.011279,-0.069287,0.003223
-0.198193,0.024170,0.040283
-0.011279,-0.067676,-0.022559
0.151465,-0.159522,-0.130517
-0.194971,0.033838,0.045117
-0.061230,0.000000,-0.051563
0.219141,-0.043506,-0.288428
-0.199805,0.027393,0.064453
-0.215918,0.017725,0.035449
-0.190137,0.027393,0.062842
-0.004834,-0.075732,-0.022559
-0.159522,-0.024170,-0.035449
-0.020947,-0.069287,-0.017725
0.138574,-0.124072,-0.085400
-0.207861,0.069287,0.075732
-0.082178,0.032227,-0.070899
-0.203027,0.048340,0.024170
0.003223,-0.104736,-0.003223
-0.067676,0.019336,-0.066064
-0.009668,-0.096680,-0.012891
0.138574,-0.104736,-0.088623
-0.186914,0.020947,0.009668
-0.124072,0.017725,-0.040283
0.090234,-0.062842,-0.017725
0.006445,-0.114404,0.001611
-0.067676,0.037060,-0.075732
-0.069287,0.033838,-0.069287
0.004834,-0.101514,-0.004834
-0.001611,-0.090234,0.019336
-0.067676,0.016113,-0.054785
-0.058008,0.020947,-0.091846
-0.193359,0.059619,0.058008
-0.011279,-0.083789,-0.009668
0.043506,-0.053174,-0.046729
-0.051563,-0.029004,-0.045117
-0.053174,-0.012891,-0.040283
-0.019336,-0.061230,-0.025781
-0.191748,0.037060,0.022559
0.120850,-0.080566,-0.124072
0.138574,-0.119238,-0.082178
-0.056396,0.006445,-0.058008
0.006445,-0.117627,0.004834
0.112793,-0.114404,-0.120850
-0.075732,0.032227,-0.067676
0.264258,-0.096680,-0.265869
-0.001611,-0.095068,0.001611
-0.177246,0.051563,0.066064
0.132129,-0.114404,-0.122461
0.148242,-0.114404,-0.087012
-0.014502,-0.083789,-0.009668
-0.077344,0.048340,-0.072510
-0.072510,0.046729,-0.077344
0.275537,-0.101514,-0.275537
-0.175635,0.003223,-0.051563
-0.070899,0.006445,-0.146631
0.140186,-0.128906,-0.053174
0.066064,-0.096680,-0.017725
0.001611,-0.095068,-0.008057
0.140186,-0.090234,-0.085400
0.090234,-0.029004,-0.156299
-0.074121,0.045117,-0.088623
0.001611,-0.103125,-0.008057
-0.001611,-0.091846,0.004834
0.149853,-0.120850,-0.125684
0.143408,-0.093457,-0.085400
-0.016113,-0.090234,-0.012891
-0.080566,0.011279,-0.053174
-0.054785,-0.030615,-0.146631
-0.029004,-0.041894,-0.032227
-0.043506,-0.012891,-0.040283
-0.022559,-0.051563,-0.024170
-0.017725,-0.077344,-0.003223
-0.024170,-0.049951,-0.025781
-0.199805,0.022559,0.033838
-0.309375,0.003223,0.217529
0.095068,-0.082178,-0.133740
-0.054785,0.004834,-0.048340
-0.087012,0.041894,-0.064453
-0.082178,0.033838,-0.067676
-0.193359,0.056396,0.062842
-0.074121,0.022559,-0.061230
-0.201416,0.038672,0.012891
-0.330322,0.016113,0.214307
-0.061230,0.012891,-0.048340
-0.059619,0.017725,-0.049951
0.011279,-0.043506,-0.041894
0.148242,-0.111182,-0.145020
0.143408,-0.125684,-0.119238
-0.048340,-0.001611,-0.046729
-0.188525,0.032227,0.033838
0.069287,-0.075732,-0.024170
-0.016113,-0.059619,0.061230
-0.058008,0.003223,-0.049951
-0.185303,0.024170,0.059619
0.149853,-0.096680,-0.069287
0.143408,-0.117627,-0.125684
-0.069287,0.025781,-0.070899
-0.077344,0.017725,-0.051563
-0.006445,-0.091846,0.011279
-0.009668,-0.038672,0.072510
0.136963,-0.128906,-0.119238
-0.125684,0.003223,-0.046729
-0.209473,0.048340,0.066064
0.125684,-0.112793,-0.117627
-0.204639,0.056396,0.054785
-0.072510,0.035449,-0.075732
0.254590,-0.093457,-0.265869
-0.101514,0.019336,-0.059619
-0.058008,0.016113,-0.043506
-0.008057,-0.072510,-0.012891
-0.090234,0.017725,-0.056396
-0.062842,0.008057,-0.048340
0.037060,-0.120850,-0.006445
-0.080566,0.053174,-0.095068
-0.067676,0.029004,-0.075732
-0.012891,-0.093457,-0.008057
0.004834,-0.088623,-0.006445
-0.008057,-0.091846,-0.011279
-0.059619,0.020947,-0.069287
-0.207861,0.027393,0.045117
-0.003223,-0.085400,-0.006445
-0.045117,-0.020947,-0.107959
-0.072510,-0.009668,-0.032227
-0.019336,-0.061230,-0.019336
-0.020947,-0.069287,-0.024170
-0.082178,-0.014502,-0.041894
-0.012891,-0.080566,-0.006445
-0.122461,0.000000,-0.046729
0.128906,-0.085400,-0.119238
0.273926,-0.116016,-0.251367
-0.214307,0.041894,0.035449
-0.061230,0.024170,-0.066064
0.138574,-0.090234,-0.074121
0.122461,-0.072510,-0.122461
-0.077344,0.011279,-0.064453
0.122461,-0.085400,-0.120850
-0.201416,0.056396,0.064453
-0.062842,0.006445,-0.058008
0.143408,-0.112793,-0.099902
-0.041894,-0.017725,-0.037060
-0.212695,0.022559,0.043506
-0.193359,0.035449,0.059619
-0.310986,0.001611,0.225586
0.122461,-0.122461,-0.112793
-0.058008,0.000000,-0.041894
-0.148242,-0.012891,-0.037060
-0.017725,-0.069287,-0.019336
0.014502,-0.120850,0.008057
-0.198193,0.053174,0.025781
-0.009668,-0.096680,-0.001611
-0.003223,-0.103125,0.000000
-0.009668,-0.096680,-0.003223
-0.061230,0.027393,-0.059619
-0.061230,0.017725,-0.051563
-0.183692,0.043506,0.020947
-0.011279,-0.083789,-0.016113
-0.333545,0.049951,0.194971
-0.204639,0.014502,0.019336
0.104736,-0.077344,-0.119238
-0.004834,-0.095068,-0.019336
0.128906,-0.112793,-0.124072
0.124072,-0.117627,-0.122461
-0.136963,0.001611,-0.048340
-0.095068,0.006445,-0.048340
0.252979,-0.082178,-0.280371
-0.049951,-0.029004,-0.041894
-0.049951,-0.004834,-0.056396
0.149853,-0.116016,-0.135352
0.145020,-0.127295,-0.133740
0.145020,-0.109570,-0.120850
-0.178857,0.053174,0.049951
0.017725,-0.061230,-0.027393
0.141797,-0.119238,-0.133740
-0.191748,0.032227,0.009668
-0.043506,-0.025781,-0.043506
-0.017725,-0.056396,-0.025781
-0.022559,-0.056396,-0.037060
0.133740,-0.099902,-0.132129
-0.009668,-0.056396,-0.017725
0.130517,-0.114404,-0.119238
0.138574,-0.106348,-0.125684
-0.016113,-0.035449,0.062842
-0.040283,-0.024170,-0.043506
-0.027393,-0.046729,-0.027393
0.009668,-0.049951,-0.030615
-0.024170,-0.061230,0.009668
-0.017725,-0.070899,-0.043506
-0.051563,0.000000,-0.045117
-0.310986,0.000000,0.225586
-0.009668,-0.069287,-0.014502
0.120850,-0.098291,-0.119238
0.067676,-0.111182,-0.006445
-0.331933,0.037060,0.204639
0.141797,-0.106348,-0.111182
0.153076,-0.120850,-0.122461
-0.061230,0.022559,-0.067676
-0.041894,-0.064453,-0.141797
-0.191748,0.040283,0.040283
-0.209473,0.059619,0.062842
-0.012891,-0.078955,-0.004834
-0.194971,0.025781,0.048340
-0.040283,-0.011279,-0.053174
